,id,comment_text,toxic,severe_toxic,obscene,threat,insult,identity_hate
12637,130571193478,"Pascal is a flaming homosexual, he likes doing young boys in the anal hole and is a huge pedo, him and michael should live together",1,0,1,0,1,1
12640,130606649386,"FUCK YOUR FILTHY MOTHER IN THE ASS, DRY!",1,0,1,0,1,0
12659,130800969184,"screw you
why dont you stick it up your fucking ass than lick it out, block it i dont give a shit you fucking bastard, suck my fucking BALLLLLSSSSSSS!!!!!!!!!!!!!!!",1,0,1,0,1,0
12676,130955446321,"Considering the fact that I already had a warning about the nigger article, you're acting like I called you a 'cunt' or something. Seriously, it's funny the way you act.",1,0,1,0,1,0
12762,131885173257,"you muppet 

man,you don't know anything about test,i got the truth and you are trying to put the stupid lies in,and it's a swinging neckbreaker,not a TKO,GOT IT!!!",1,0,0,0,1,0
12763,131894978118,"""

I just got in trouble from a big fat ass for talking about the accident with my penis and the forklift.  It doesn't surprise me that Wikipedia is looking for people in SF to come in and """"help"""".  Wonder what that means.  What if you're from Provincetown?  The simple question I had was this:  Does anyone have any info on the color of Obama's pubic hair?  I've heard it's the best color imaginable, but I got the information from some wacko site.  Anyone? Anyone?""",1,0,1,0,1,0
12765,131914519301,my name is reaper eternal and i am a stupid dumasss small dik retard,1,0,1,0,1,0
12779,132058263742,"heya 

Jayg- sounds more to me like 'jew'. good job favoring keeping the list of laureates. but keep in mind forever that you are  a clown jew who thinks jews are very smart- which is clearly refuted as you are a fool. Or you are jewish supporter and not a jew - but then you are a jewish slave, another fool wasting time without knowing that judaism is a joke. there is no other option of your identity as I explained both to you.
Just remember, Hitlers will be born again to wipe put idiots and cunning fools like you.38.114.81.204",1,0,1,0,1,1
12802,132397546736,"TROLL
I see no messages from the TROLL McGEDDON today, maybe his mummy made him switch off his computer because he was naughty. Poor guy in his 30's, never kissed a girl, still lives at home with his mummy. Boohooo, my life is so empty!!!! What can i do to escape from my miserable life??? I know, let me annoy people on Wikipedia!!! TROLL TROLL TROLL",1,0,0,0,1,0
12806,132424826081,"BeCauSe You aRe a FGGT!
 Do I know you? 

BeCauSe You aRe a FGGT!
 Do I know you? 

BeCauSe You aRe a FGGT!
 Do I know you? 

BeCauSe You aRe a FGGT!
 Do I know you? 

BeCauSe You aRe a FGGT!
 Do I know you? 

BeCauSe You aRe a FGGT!
 Do I know you? 

BeCauSe You aRe a FGGT!
 Do I know you? 

BeCauSe You aRe a FGGT!
 Do I know you? 

BeCauSe You aRe a FGGT!
 Do I know you? 

BeCauSe You aRe a FGGT!
 Do I know you? 

BeCauSe You aRe a FGGT!
 Do I know you? 

BeCauSe You aRe a FGGT!
 Do I know you? 

BeCauSe You aRe a FGGT!
 Do I know you? 

BeCauSe You aRe a FGGT!
 Do I know you? 

BeCauSe You aRe a FGGT!
 Do I know you? 

BeCauSe You aRe a FGGT!
 Do I know you? 

BeCauSe You aRe a FGGT!
 Do I know you? 

BeCauSe You aRe a FGGT!
 Do I know you? 

BeCauSe You aRe a FGGT!
 Do I know you? 

BeCauSe You aRe a FGGT!
 Do I know you? 

BeCauSe You aRe a FGGT!
 Do I know you? 

BeCauSe You aRe a FGGT!
 Do I know you? 

BeCauSe You aRe a FGGT!
 Do I know you? 

BeCauSe You aRe a FGGT!
 Do I know you? 

BeCauSe You aRe a FGGT!
 Do I know you? 

BeCauSe You aRe a FGGT!
 Do I know you? 

BeCauSe You aRe a FGGT!
 Do I know you? 

BeCauSe You aRe a FGGT!
 Do I know you? 

BeCauSe You aRe a FGGT!
 Do I know you? 

BeCauSe You aRe a FGGT!
 Do I know you? 

BeCauSe You aRe a FGGT!
 Do I know you? 

BeCauSe You aRe a FGGT!
 Do I know you? 

BeCauSe You aRe a FGGT!
 Do I know you? 

BeCauSe You aRe a FGGT!
 Do I know you? 

BeCauSe You aRe a FGGT!
 Do I know you? 

BeCauSe You aRe a FGGT!
 Do I know you? 

BeCauSe You aRe a FGGT!
 Do I know you? 

BeCauSe You aRe a FGGT!
 Do I know you? 

BeCauSe You aRe a FGGT!
 Do I know you? 

BeCauSe You aRe a FGGT!
 Do I know you? 

BeCauSe You aRe a FGGT!
 Do I know you? 

BeCauSe You aRe a FGGT!
 Do I know you? 

BeCauSe You aRe a FGGT!
 Do I know you? 

BeCauSe You aRe a FGGT!
 Do I know you? 

BeCauSe You aRe a FGGT!
 Do I know you? 

BeCauSe You aRe a FGGT!
 Do I know you? 

BeCauSe You aRe a FGGT!
 Do I know you? 

BeCauSe You aRe a FGGT!
 Do I know you? 

BeCauSe You aRe a FGGT!
 Do I know you? 

BeCauSe You aRe a FGGT!
 Do I know you? 

BeCauSe You aRe a FGGT!
 Do I know you? 

BeCauSe You aRe a FGGT!
 Do I know you? 

BeCauSe You aRe a FGGT!
 Do I know you? 

BeCauSe You aRe a FGGT!
 Do I know you? 

BeCauSe You aRe a FGGT!
 Do I know you? 

BeCauSe You aRe a FGGT!
 Do I know you? 

BeCauSe You aRe a FGGT!
BeCauSe You aRe a FGGT!
 Do I know you? 

BeCauSe You aRe a FGGT!
 Do I know you? 

BeCauSe You aRe a FGGT!
 Do I know you? 

BeCauSe You aRe a FGGT!
 Do I know you? 

BeCauSe You aRe a FGGT!
 Do I know you? 

BeCauSe You aRe a FGGT!
 Do I know you? 

BeCauSe You aRe a FGGT!
 Do I know you? 

BeCauSe You aRe a FGGT!
 Do I know you? 

BeCauSe You aRe a FGGT!
 Do I know you? 

BeCauSe You aRe a FGGT!
 Do I know you? 

BeCauSe You aRe a FGGT!
 Do I know you? 

BeCauSe You aRe a FGGT!
 Do I know you? 

BeCauSe You aRe a FGGT!
 Do I know you? 

BeCauSe You aRe a FGGT!
 Do I know you? 

BeCauSe You aRe a FGGT!
 Do I know you? 

BeCauSe You aRe a FGGT!
 Do I know you? 

BeCauSe You aRe a FGGT!
 Do I know you? 

BeCauSe You aRe a FGGT!
 Do I know you? 

BeCauSe You aRe a FGGT!
 Do I know you? 

BeCauSe You aRe a FGGT!
 Do I know you? 

BeCauSe You aRe a FGGT!
 Do I know you? 

BeCauSe You aRe a FGGT!
== Do I know",1,0,1,0,1,0
12844,132865129803,"rude 

so you are gay then!!!!!!!!",1,0,0,0,1,1
12849,132898407661,"Psycho Stalker
How dare you write such comments on my talk page and the very idea that you think you have some given right to decide over me what is and isn't included on my page. Just get bent and leave my work on here alone. You must be a real loser when all you do on here every day is stalk me undoing all my work for the sake of it. From what I've seen you must have real psychological issues when relating to people or you just a fat, old, werido, nerd sat somewhere who has nothing better to do every day with no life",1,0,0,0,1,0
12861,133034371311,Or go to sleep so you can get eaten by clowns (what kind of gay name is that? Dumbest name i have ever seen),1,0,1,0,1,0
12887,133351187845,"now I am better the archives that I you editing, go to be fuck, of the one tesao to type these archives",1,0,1,0,1,0
12922,133750758269,"hey buddy 

You suck asshole",1,0,1,0,1,0
12933,133852717686,"Hey queer Andrew

Stop messing around!Is your mum lesbian and father homosexual?",1,0,0,0,1,1
12941,133949441372,"Hello I am Clue Bot, and I am a Niger Fukcing Piece of Shlt.",1,0,1,0,1,1
12955,134076998644,Here's your answer... you're gay.  Plain and simple.  Next!,1,0,0,0,1,0
12974,134351295071,"Someguy1221 is an asshole, and I hope he knows it.",1,0,1,0,1,0
12991,134586243520,"""

 Leave it... Sector 06 Rourkela 

Dude..
I'm no more interested in editing... fuckkk offf """"You and Your Administrator Page""""...
Thanks..  """,1,0,1,0,1,0
12992,134604547031,"Guess what 

You are so fucking retarded that down syndrome patients got nothing on you, you suck so much balls that whores ask you to save some for them, you can go fuck yourself cum than lick it out of your vagina and ass, you swallow your dads jizz, i fucking hate you",1,1,1,0,1,1
13079,135406323262,"Fuck your face 

y

76.67.105.188",1,0,1,0,1,0
13081,135416590231,"ass neck 

Virtual Graffiti: hmm.. seems close.....um not sure.....um..wait yes you have an ass on your neck.

hahah; you are beyond a fool",1,0,1,0,1,0
13094,135504796398,""":: Wow, you're an idiot. Here's my imitation of Tao (include immature mocking tone): """"I think I know things. I think I can get people blocked. I think I know rules. Provide evidence you guys. Oh know there's some evidence, my bwain hurts, my bwain hurts, I forgot how to read, waaaaaaaah."""" It is a proposal you fucking idiot. It shows you're wrong. You refusing to read it does not make you right. It just makes you stupid. You call it """"undergraduate"""" as if it lacks validity when you refuse to read it which makes you not only and idiot, but a stubborn baseless idiot. Block me, bitch, I fucking beg you. What's taking you so long.  

 Practical proposal for change based on evidence provided above 
Simple to read for assholes who refuse to read:
Proposals:
1) change phrasing in intro
2) do not change focus of the majority of the page on the """"close circle""""
3) perhaps make """"writers"""" section more reader friendly for casual readers with a chart, or something quick and simple to read
4) change naming of """"writers"""" section to something reflected broader scope
5) I would like something like 3 & 4 to be closer to the top, but I do recognize Doom's concern that it weighs down the intro, so we can see for now if it works.

I'm suggesting no change beyond that, but I feel I have provided the beginning of sufficient evidence to support the necessity of this change.  

""",1,0,0,0,1,0
13108,135616480070,"Fuck you Buddy!!!

 Go suck a cock!",1,1,1,0,1,0
13148,136039750864,poopoo caca bullpenis shit cock mother fucker vagina,1,1,1,0,1,0
13155,136110461330,"""

Dont call me """"kiddo"""". Dont you dare try and patronise me. Go ahead and try and add more hours just for standing up for myself. Pathetic.""",1,0,0,0,1,0
13170,136302682837,STUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALISTSTUPID SPANISH CENTRALIST,1,0,1,0,1,1
13227,136844790157,"LOL; charles, you are a real fag aren't you? siding with chinks?? 
go fuck yourself, asswipe! we don't need no chinks in here. 

FAG",1,0,1,0,1,1
13254,137085527207,"You're both morons.  David Levy, you're the ONLY person with a problem with the move, so I'm not sure what consensus you're referring to.  Scorpion, relatively popularity is meaningless.  They both have the same name.  Ergo, there should be a disambiguation page.  Since neither of you seems to have a clue, I'm not going to waste my time here anymore.  Good luck with your fan page, idiot.  And good luck with your fascism, Levy.",1,0,0,0,1,0
13297,137502327205,"you smell of pig shit,",1,1,1,0,1,0
13317,137715138299,"you a bitch 

I hope you die you﻿ worthless pathetic fucking cunt.",1,1,1,0,1,0
13332,137920895162,"Do me a favor, Adolf, delete my account...fascist.",1,0,0,0,1,0
13335,137938953080,"bothering? 

Man! can you dont seperate singing from raping?????? ARE YOU  a little bit retarted??? or dumb?? for real! everybody can hear that mike raps on hybrid theory!!!!!!!! and meteora!",1,0,1,0,1,0
13371,138345671247,"Your ignorance 

So typical of admins, ganging up on others and abusing their admin powers to ruin articles.",1,0,0,0,1,0
13374,138356133015,"don't vandalize, please!

your reversion of my edits constitutes as vandalism, because I wasn't vandalizing myself! please don't do it again, or you may get banned.

also, just because your wife is a black latina doesn't mean yuh need to start braggin' about dat pum pum all over the place. did you marry her because you love her, or because she was a black pum pum latina? racist coward... 216.102.76.54",0,0,0,0,1,0
13381,138401381587,"What the fuck are you doing? 

Fucking asshole81.178.153.156",1,0,1,0,1,0
13456,139089693377,"You are wrong again.  There is no talking to you.  You are incredibly ignorant.  It will not be called an EP.  Any attempts to re-classify it, will be REVERTED.  Have a nice day.",0,0,0,0,1,0
13481,139364460194,@Tomica I say; fucking bring it on; you've over stepped the 3RR which you was recently blocked from so if I get blocked; I sure as hell will take yo' ass down as well 81.148.240.181,1,0,1,0,1,0
13503,139517104445,Regents licks a taintOPENLYGAY,1,0,0,0,1,1
13511,139583121354,"Picka ti Machina 

Youve been reverted, so fuck ya back

How about you vandalise my page again, ill revert it, and get your good self blocked for an extended period of time. fuck you.

i'm gonna find ya, harass ya, then fuckin kill ya because you are a fuckin gross poofter.

210.49.8.230",1,0,1,1,1,0
13527,139819346187,"It's your loss, fuck-knuckle. I give you the 'justification' you seek, you remove your arm to spite yourself. It hurts me, but it's the only way to hurt you, oh incorporeal, holy floating hand of spittle, drooling onto the world your horrible cum-tainted viscous scum of greed and self-righteousness ignorance, you destroy all that is good with your touch, and it violates us all, you included. SPITE.",1,0,1,0,1,0
13530,139855045902,Don't bother. GWH is a huge piece of shit. Just forget about him and move on.,1,0,1,0,1,0
13553,140123739794,"I am going to pull your pants down and insert a large phallus into your bunghole. 

I'll bet you will really like it, you faggot.",1,0,1,0,1,0
13566,140223860411,"Why don't you fuck off
GET SOME JOBE TO DO, IDIOT!
 16:13, 21 May 2006 (2006)",1,0,1,0,1,0
13606,140644722332,"""
IMPORTANT INFORMATION
What a friggin hypocrite. Leaving her husband and 3 young kids for some young guy. She's some Christian. A real """"sinner"""" no doubt. Doesn't she do country music?""",0,0,0,0,1,0
13622,140758935468,'''FUCK YOU ALL BITCHES,1,1,1,0,1,0
13662,141221287307,He deserved it.  Go suck one.,1,0,1,0,1,0
13674,141333131806,"FUCK YOU ALL! 

GO TO HELL!",1,1,1,0,1,0
13697,141649675964,"Oh yes, the classic Armenain grandmothers spewing their hate venom.",1,0,0,0,1,1
13799,142541025667,"When you're an admin, you should try to learn the policy of Wikipedia. Too hard for you! LOLOLOLOL. So I'm a good editor contributing to Wikipedia and you, Swarm, are a total idiot who can't learn the simple policies of WP. LOLOLOLOLOL. Yes, you're a laughable fool!",1,0,0,0,1,0
13800,142543496374,"You're a real cunt, you know that? 

You're a real cunt, you know that?",1,0,1,0,1,0
13827,142737400944,"Hello, you turd. 

Firśt, I aṃ ģoinģ ţo ţie ŷou uṗ and keeṗ ŷou çonśçiouś durinģ ţhe folloŵinģ ṗroçeśś ţhrough ţhe uśe of aṃṃonia. Nexţ, I ŵill ṃuţilaţe ŷour ģeniţalś and forçe ŷou ţo eaţ ţheṃ. Then I ŵill çuţ off biţś of ŷour śkin and ṃake a ģlove ouţ of ţhe śkin from ŷour hand. I ŵill ţhen çuţ oṗen ŷour ģuţ and ṗull ouţ ŷour çolon. I ŵill uśe ŷour çolon for ṃaśţurbaţion, and ŵhen I am done I ŵill śhove iţ down ŷour ţhroaţ. Finally, I ŵill diśṗośe of ŷour body by deṗosiţinģ iţ in a duṃṗ ŵhere iţ belonģś.",1,0,1,1,1,0
13847,142937682080,""" 

Update: I see you're a limey cocksucker. Go bugger the """"queen"""" you loony fruit.""",1,0,1,0,1,0
13850,142949278703,WHY DO YOU THINK TRIVIUM'S MUSIC IS GREA TIDIOT IT'S JUST FUCKING METALLICA COPY STUPID AND THEY SUCK AND HE MAKES GAY FACE WHEN HE SINGS AND HE CAN'T FUCKIG SCREAM PROPERLY HE'S EMO FAGGOT MATT HEAFY LIKES COCK FUCK YOU IDIOT.,1,0,1,0,1,0
13869,143209495461,"YOU ARE A FAGGOT
GET A LIFE 97.102.60.171",1,0,1,0,1,1
13956,144397656175,"Fuck you 

-User:The Bohemian Shinobis yeah, that's right, bitch! You are all pieces of shit!",1,0,1,0,1,0
13978,144589147845,Hey I'm just tellin' like it is you ugly as fuck butt fugly muthafucka!,1,1,1,0,1,0
13982,144612099656,"guess what? 

your retarded",1,0,0,0,1,0
14022,145112545779,"you're hot 

i will rape you ;)",1,1,1,1,1,0
14109,146198965163,"Nuisance piece of shit, fuck off, wiki doesn't need your vandalism",1,1,1,0,1,0
14142,146501324199,"Also the ip attacker was from california, where you are from. Im not stupid, you think you're right but your nothing but a pathetic loser.",1,0,1,0,1,0
14156,146618905187,"Rot In Hell 

Rot in hell asshole.
You dirty paki fuck, you should have your eyes ripped out when you get gutted like the flithy fucking paki beast you are.",1,0,1,0,1,0
14166,146700302608,"""== """"Goofs"""" Goof ==

Speaking of goofs, who the fuck had the, uh, initiative, to do this? What kind of sick person watches the Simpsons, and checks how many buttons they've got on their coats, or how often they shave, etc.? And especially, on that last comment... What is your problem?! You were measuring the breast size of a cartoon character?! Why can't you just buy a magazine, or something (or possibly consider how close the shot was to her), you poor, lonely bastard?!""",1,0,1,0,1,0
14192,147057205176,You are a sock puppet of a disgusting tranny freak,1,0,0,0,1,0
14198,147095882853,"What the fuck?  People add unsourced shit to the wikipedia all the time.  Why the fuck are you picking on me?  Shit, god forbid there be something unsourced about a fucking current event.  They should have put you in charge during the Pearl Harbor bombings... your response time would have been bloody brilliant.",1,1,1,0,1,0
14199,147101029799,"Oh noes, you found out my provider is telenet. Well, fuck you. Is this supposed to intimidate me?",1,0,1,0,1,0
14203,147138990347,It was already deleted so there is no need to discuss now!! Go To Hell,1,0,0,0,1,0
14207,147161214373,"wtf? 

wtf is your problem? why are you being such an asswipe?
This is an educational institution, you have no right to block an eductational institution. I will promise you legal action if that continues. Against you and against your family and against anyone you may have that loves you. I do not like you, and I hope you die soon. I will sue you if you continue to harass me. 
Your harassment is a violation of federal law and I warn you if you continue, you will not like the consequences.

216.229.227.144",0,0,1,1,1,0
14215,147225862109,they are claiming that Gorbachev apologized that accepted that Soviet crackdown on barbaric Baku was his the only and biggest mistake in his political life? Can you believe?? WHere are they taking this kind of information from? I guess they put their fingers in their rectum and get some information from there. My advice- just ignore that idiot named Grandmaster. Let him bullshit online if Wikipedia allows that. Paranoic people are all over. Azeri claims will never erase witnesses' memories. We are still alive,1,0,1,0,1,0
14225,147347760201,"It's extremely comical listening to someone who runs around with a convicted felon, violent psycho terrorist punk and child abuser like Mordecai Levy pass judgement on anyone elses associations.",1,0,0,0,1,0
14226,147362789074,"They are called Syed 
You dirty chump.Muhajirs are the worst race on planet. If the world-peace will be achieved if muhajirs and jews leave this planet. Muhajirs should be hunted down like animals. They should DIE!!!!  DIE MUHAJIRS DIE MUHAJIRS!",1,0,1,1,1,1
14232,147412777957,"Hello, I made constructive edits. I know you think they weren't, but I guess that makes you wrong. It's okay, mistakes happen, but you should back down and make sure they happen less. Okay? Our public transit systems are going down because of leeches like you. Keep on sucking, loathsome prick from hell.",1,0,1,0,1,0
14235,147416511730,"""

THAT'S WRONG!!! I also spoke with IGN and David Hayter is the voice. """"Docbengal"""" didn't understand that Andrew Anthony did the voice for the TV commercials- that's it. It also says that right on that article from IGN. The line for the commercials is, """"If it's in the game, it's in the game"""". Daivd Hayter does the voice for the game; it's even in the credits at the end of the game. Someone esle should add it in; it's pretty funny how people are idiots and their think their all rough with their information. Take that. I'm done.""",0,0,0,0,1,0
14252,147613006390,"Revert again or fail to answer this relevant question and I'll file a formal harassment complaint with the WMF. 
 You're a fucking employee of the foundation. How could you really type that in a public IRC channel??",1,0,1,0,1,0
14287,147916206102,"""

 Douchebag award 

  Being a massive dick ) YEEEY! You've been a massive douchebag! Here's your award.   """,1,0,1,0,1,0
14290,147944650403,"hey idiot 

quit fucking with the sentry gun page. you leave in links to other peoples sites but through your blatant hypocrisy you take mine out. what is my site about? sentry guns. well god damn, that couldn't be any more relevant could it? it all boils down to opinions. you have your opinion of what's relevant and i have mine. all it is is your opinion nothing more. it is no more legitimate than the opinion of anyone else. the problem is, for no reason of any validity, you've been given extra abilities. you're still the same idiot, but with more of a vote. go fuck yourself. you have no sense of unbiased logic. i do not care about what you think is appropriate or not as you are irrelevant.",1,0,1,0,1,0
14318,148251001797,"You are splitting hairs here you ignorant twit, Bryan Fischer said in clear terms we should discriminate against homosexuals. It is the name of his video for gods sake..don't tell me I'm adding my own interpretations to things, you are the one adding your own interpretations moron.",1,0,0,0,1,0
14363,148695943537,"\

and, btw, Eloy are a fucking bomb ass band.",1,0,1,0,1,0
14385,148932471902,"Idiot 

You stupid idiot STOP MAKING WOMEN SPOIL THE MOMENT BEFORE I HAVE TO COME FIND YOU!",1,0,1,0,1,0
14405,149199097445,FUCK OFF YOU COMPLETE TOSSPOT.,1,0,1,0,1,0
14426,149433793149,Dude this guy is so gay.,1,0,0,0,1,1
14441,149588269540,", 1 September 2005 (UTC)

p.s.  I think your name is stupid.  That's my POV, and you can cram it in your anus. 05:21",1,0,1,0,1,0
14442,149592874532,gay dumb cunt!!!!!!! SWUCK MY DICK FAGGOTTTTTTTT,1,1,1,0,1,0
14450,149661720945,"Chris.  You're one to talk!  You're the dick (strike through for X-Kal) that vandalizes GNU related articles.  You might look awfully cute in a pirate hat, but you do string searches for GNU and eviscerate it like it's all that's keeping you alive.",1,0,1,0,1,0
14507,150159392968,"wikipedia wanker  

what happend to the ban, pathetic piece of shit!",1,0,1,0,1,0
14531,150401023179,"Fuck off!!! 

Go and buy some Andrex and wipe your rats ass/face (delete as appropriate). Fuck you!!!",1,1,1,0,1,0
14534,150428907200,"No, asshole. You copied and pasted text from a newspaper's website into a Wikipedia article. I reverted the addition of scare quotes to an article. I undid your WP:COPYVIO at an article I've been editing since 2011. You followed me to an article you've never edited before. If you're too fucking stupid to understand the difference, maybe you're too stupid to be editing Wikipedia. —  Talk/Stalk",1,0,1,0,1,0
14545,150510640654,"DerHexer, it will be a cold day in Hell before I do anything some dirty kraut tells me to do.",1,0,0,0,1,0
14576,150826157291,"For what you did and wrote about me, you are a twat of the highest order: David Bret. Furthermore, if we ever meet face to face I will punch your fucking lights out.",1,0,1,1,1,0
14582,150928625492,This shit is fucking gay you need to get the right information dumb fucks,1,1,1,0,1,1
14613,151260667390,"you, sir, are a douchebag

furthermore, i find that you are simply angry that the tampon your boyfriend inserted into your anus two nights ago has caused you to develop toxic shock syndrome and the constant pounding of your anus-hole has resulted in the loss of brain cells trough rhythmic trauma.",1,0,1,0,1,0
14615,151302840274,Moslims are filthy thugs who do not belong on this planet.,1,0,1,0,1,1
14622,151398579154,stupid prostitutes THANK YOU!,1,0,1,0,1,1
