,id,comment_text,toxic,severe_toxic,obscene,threat,insult,identity_hate
24073,248681291869,"Do you know what you are? You are a stupid Canadian. And do you know what stupid Canadians do? Nothing. They speak French, and play stupid ice sports. Case closed.",1,0,0,0,1,1
24114,249149812884,"Martyman is a sad little man with no penis and he enjoys sucking penis. 

 is a sad little man with no penis and he enjoys sucking penis. Love your profile Mr Martin Conway. Desperado RSVP profile  is a sad little man with no penis and he enjoys sucking penis. Love your profile Mr Martin Conway. Desperado RSVP profile  is a sad little man with no penis and he enjoys sucking penis. Love your profile Mr Martin Conway. Desperado RSVP profile  is a sad little man with no penis and he enjoys sucking penis. Love your profile Mr Martin Conway. Desperado RSVP profile  is a sad little man with no penis and he enjoys sucking penis. Love your profile Mr Martin Conway. Desperado RSVP profile",1,0,1,0,1,1
24141,249405239249,you're a homosexual good sir..  don't ever edit something that has no bearing on you.. and you have edited pages entirely which are completely factual..,1,0,0,0,0,1
24349,251575828959,Turks are wild subhumans. You're animal. 114.179.18.35,1,0,0,0,1,1
24386,252080295086,"Bongwarrior is a homosexual prostitute 

Bongwarrior is a homosexual prostitute.

You can fuck him in the ass for $25.

He likes it when two men fuck him in the ass at the same time.  He likes the feeling of his anus being stretched wide open.

He will also lick the shit off of your dick when you are done.

119.245.91.247",1,0,1,0,1,1
24998,258581322756,"Prick 

Hey Ryan, Fuck you faggot, how do you like those apples bitch?",1,0,1,0,1,1
25180,260714409520,"niggerballs 

Why did you delete the page, you asshole?",1,1,1,0,1,1
25198,260981021620,I'm scared. It resets daily. Fuck you and your Zionist buddies. I will continue to edit this page in GOOD FAITH until I get bored battling Jewbotts.,1,0,1,0,1,1
25369,262861328404,"""

 IT'S MY TALK PAGE!!! HOW DARE YOU desacrate my Sancturay !!!!!! I DECLARE jihad !!!!!! 

I declare jihad on you ݣ۸ݗۻݓڰڜڬ wiki mod admin or bloodsucker or what ever you are. I am going to report you to the nearest מּigger (That's this → ☻ color numbnut NOT this → ☺ ONE!!!! which you are) because you have breached the Ompwn wiki TOS jihad. ALSO!!!!10101010 since you mentioned that you race or """"color"""" to be more precise is better then mine then I also suspect you (like a white """"☺"""" man would do to a """"☻"""") are a OMFMNLOL10101!!!0 ;0)  RACIST  MG !!!!!!!!

☺ IS NOT ☺>☻ !!!!!! LOGICAL !!!!!!
IT CAN NOT=↑ or ∆∞ =☺ OMG EQUATIONS EVERY WHERE♦♥!!!!
 """"∫-10324 and 0 [x+4]-[x/5]≠☺≤☻+√∞ /0"""" (THAT IS THE EQUATION ONE MUST FIND OUT FIRST WHAT THE √∞ divided by 0!!)
Dx/dy= (∞,234934723482)I FOUND IT
(Hg) mercury is found in ☻ ∆Mols 
מּiggers are good at music ♪♫ unlike ☺
and suck at luck ♥◄♣♠♦↨
☻ CAN NOT DO MATH VERY WELL!!! very true ☻= hating on ۞
♣♫ ☻מּ☺☺ 
۾ݟݣݗݜݭ۬ۻ۝۵ݡݣ۸ݗۻݓڰڜڬڵچو

→↑←↔∂

ok ok that was just a joke text and all please stop being racist I can't help my self for being black.
FORGIVE ME!""",1,0,1,0,0,1
25618,265348508329,JEFFREY MALL IS A NIG GER,1,0,1,0,1,1
25760,266896723803,"Ah fuck it. I see now. looked back in Striver's records, he's a fucking islamist troll nothing more. No point bothering with him, he'll just keep popping up.",1,0,1,0,1,1
25851,267868150377,"Jéské Couriano  is a stupid faggot!!!! 

Jéské Couriano  is a stupid faggot!!!!Jéské Couriano  is a stupid faggot!!!!Jéské Couriano  is a stupid faggot!!!!Jéské Couriano  is a stupid faggot!!!!Jéské Couriano  is a stupid faggot!!!!Jéské Couriano  is a stupid faggot!!!!Jéské Couriano  is a stupid faggot!!!!Jéské Couriano  is a stupid faggot!!!!Jéské Couriano  is a stupid faggot!!!!Jéské Couriano  is a stupid faggot!!!!Jéské Couriano  is a stupid faggot!!!!Jéské Couriano  is a stupid faggot!!!!Jéské Couriano  is a stupid faggot!!!!Jéské Couriano  is a stupid faggot!!!!Jéské Couriano  is a stupid faggot!!!!Jéské Couriano  is a stupid faggot!!!!Jéské Couriano  is a stupid faggot!!!!Jéské Couriano  is a stupid faggot!!!!Jéské Couriano  is a stupid faggot!!!!Jéské Couriano  is a stupid faggot!!!!Jéské Couriano  is a stupid faggot!!!!Jéské Couriano  is a stupid faggot!!!!Jéské Couriano  is a stupid faggot!!!!Jéské Couriano  is a stupid faggot!!!!Jéské Couriano  is a stupid faggot!!!!Jéské Couriano  is a stupid faggot!!!!Jéské Couriano  is a stupid faggot!!!!Jéské Couriano  is a stupid faggot!!!!Jéské Couriano  is a stupid faggot!!!!Jéské Couriano  is a stupid faggot!!!!Jéské Couriano  is a stupid faggot!!!!Jéské Couriano  is a stupid faggot!!!!Jéské Couriano  is a stupid faggot!!!!Jéské Couriano  is a stupid faggot!!!!Jéské Couriano  is a stupid faggot!!!!Jéské Couriano  is a stupid faggot!!!!Jéské Couriano  is a stupid faggot!!!!Jéské Couriano  is a stupid faggot!!!!Jéské Couriano  is a stupid faggot!!!!Jéské Couriano  is a stupid faggot!!!!Jéské Couriano  is a stupid faggot!!!!Jéské Couriano  is a stupid faggot!!!!Jéské Couriano  is a stupid faggot!!!!Jéské Couriano  is a stupid faggot!!!!Jéské Couriano  is a stupid faggot!!!!Jéské Couriano  is a stupid faggot!!!!Jéské Couriano  is a stupid faggot!!!!Jéské Couriano  is a stupid faggot!!!!Jéské Couriano  is a stupid faggot!!!!Jéské Couriano  is a stupid faggot!!!!Jéské Couriano  is a stupid faggot!!!!Jéské Couriano  is a stupid faggot!!!!Jéské Couriano  is a stupid faggot!!!!Jéské Couriano  is a stupid faggot!!!!Jéské Couriano  is a stupid faggot!!!!",1,0,1,0,1,1
25867,268059967956,"HOLD ON! ive got something to say to u. FUK U!!! yea thats right u r gay for revertin my edit you DUMB FUK! lol go 

fuk urself you gay cock licker haha",1,0,1,0,1,1
25868,268066542675,I'm very upset that you've done this to me and ur a big shithead !!!!! I think that ur probbly black bcuz ur stupid,1,0,1,0,1,1
25984,269358014001,"HAHAHAHAHAHAHAHA YOU CAN'T STOP ME FUCKING HOMO!!!!
WHEN MY BAN EXPIRES TOMMORROW IM COMING AFTER YOUR GAY ASS ACCOUNT!!!",1,0,1,1,1,1
26010,269576010899,"Go F yourself m fuker. You are a modi ass fucker, homo",1,1,1,0,1,1
26289,272266997338,"shitty nigger fuck i love d3$1r# (@/\/+u shitty nigger fuck i love d3$1r# (@/\/+u shitty nigger fuck i love d3$1r# (@/\/+u shitty nigger fuck i love d3$1r# (@/\/+u shitty nigger fuck i love d3$1r# (@/\/+u shitty nigger fuck i love d3$1r# (@/\/+u
shitty nigger fuck i love d3$1r# (@/\/+u shitty nigger fuck i love d3$1r# (@/\/+u shitty nigger fuck i love d3$1r# (@/\/+u shitty nigger fuck i love d3$1r# (@/\/+u shitty nigger fuck i love d3$1r# (@/\/+u shitty nigger fuck i love d3$1r# (@/\/+u
shitty nigger fuck i love d3$1r# (@/\/+u shitty nigger fuck i love d3$1r# (@/\/+u shitty nigger fuck i love d3$1r# (@/\/+u shitty nigger fuck i love d3$1r# (@/\/+u shitty nigger fuck i love d3$1r# (@/\/+u shitty nigger fuck i love d3$1r# (@/\/+u
shitty nigger fuck i love d3$1r# (@/\/+u shitty nigger fuck i love d3$1r# (@/\/+u shitty nigger fuck i love d3$1r# (@/\/+u shitty nigger fuck i love d3$1r# (@/\/+u shitty nigger fuck i love d3$1r# (@/\/+u shitty nigger fuck i love d3$1r# (@/\/+u
shitty nigger fuck i love d3$1r# (@/\/+u shitty nigger fuck i love d3$1r# (@/\/+u shitty nigger fuck i love d3$1r# (@/\/+u shitty nigger fuck i love d3$1r# (@/\/+u shitty nigger fuck i love d3$1r# (@/\/+u shitty nigger fuck i love d3$1r# (@/\/+u
shitty nigger fuck i love d3$1r# (@/\/+u shitty nigger fuck i love d3$1r# (@/\/+u shitty nigger fuck i love d3$1r# (@/\/+u shitty nigger fuck i love d3$1r# (@/\/+u shitty nigger fuck i love d3$1r# (@/\/+u shitty nigger fuck i love d3$1r# (@/\/+u
shitty nigger fuck i love d3$1r# (@/\/+u shitty nigger fuck i love d3$1r# (@/\/+u shitty nigger fuck i love d3$1r# (@/\/+u shitty nigger fuck i love d3$1r# (@/\/+u shitty nigger fuck i love d3$1r# (@/\/+u shitty nigger fuck i love d3$1r# (@/\/+u",1,1,1,0,1,1
26308,272512043017,Suck my cock you stupid bitch!:),1,1,1,0,1,1
26310,272519678390,"You also want eternal hell???

‘chaitanya-mangala’ shune yadi pashandi, yavana seha maha-vaishnava haya tatakshana If even a great atheist hears Shri Chaitanya-mangala (previous name for Shri Chaitanya-bhagavata), he immediately becomes a great devotee.
Do not dare to do anything against Krishna consiousness or your complete atheism portal would go to eternal hell. This is warning...",0,0,0,0,0,1
26327,272726587810,"stinky message 

my bro fixed it fo me and i can spell so get it straight and how many edits do you have trying to block people and all. niiiiiiiiaaaaaaaaggaaaaaaaaaaaaaaaaaaa.and try to blok me now nnnnniiiiiiga and if you block me i am gona cusssssssse you out nigga and yo username is jd uk it should be jd gaaaaaaaaaaaaaaay cuz you like yamla and if you try to blok me my bro is gonna unblok me how you like them apples nnnnnnnnnnnnniiiiggggggggggggaaaaaaaaa.and if you take my celeb pictures of my page you betta sleep with one eye open cuz i am flying to the united kingdom nnnnnnnnigga and you betta leave me a message so i can curse you out more.",1,1,1,0,1,1
26424,273649821464,"HELLO ALAN
HELLO ALLAN HELLO. GO HAVE GAY SEX.",1,0,0,0,0,1
26491,274346832432,HE WORSHIPPED SATAN AND SACRIFICED BABIES IN HIS NAME. MUSLIMS ARE TERRORISTS AND SHOULD BE SHOT. ALLAH DOESN'T EXIST.,1,0,0,0,0,1
26515,274557465299,"Hi 

Hi you are gay sad fucking old nerd that should get a life and do stuff like gardening,and I'm guessing you still live at home with your Mom.",1,1,1,0,1,1
26592,275405265063,"Revelation of a question. 

Was your mother a nigger?
That would explain alot.
SSing",0,0,0,0,1,1
26633,275766751547,"If this guy isnt gay he is one SERIOUSLY GOOD actor!!!!! 

I've seen Hayes on Will & Grace and the way he acts so.....feminine he must be homosexual.No straight man can act so convincingly gay.But then again Sean acted pretty straight and normal in the movie where he played Jerry Lewis.My opinion is still in favour of him being gay though.",0,0,0,0,0,1
27044,280283630038,"still picking on a 10 year old? you seriously need a life dude!LOL!!! 

Ugh i hate when people treat me like that you just think since your like a jillion years old that your so much smarter that me! well im in swas thats the gifted program if your that stupid!And you are just picking on a poor defensless 10 year old.hows that gonna look on ur resume you big fat fucking pig.yea thats right i can curse now bitch ass nigga. you just wait and see and then you'll underestimate how much power a 10 year old can have pussy eating cock sucker!!!!!!!!!!!!!!!",1,0,1,0,1,1
27055,280335268168,Yea take that Jewboy nobody gives a fuck what you think. 14/88 222.155.54.78,1,0,1,0,1,1
27062,280351723073,"Your Edit 

Please refrain from sucking cock, as you did to all the male administrators on Wikipedia. Your cock-sucking appears to constitute inappropriate sexual acts and has been frowned upon. If you would like to experiment sucking more cock, please use a gay chatroom. Thank you. 75.31.98.197",1,0,1,0,1,1
27178,281472783442,You cant block me you fucking retard. BRB nigger,1,0,1,0,1,1
27360,283471638297,"""

 Fuck you, cunt!!!!!!!!!!!!!!!!!!!!! 

try these important things and maybe you won't be such a sucker motherfucker:

1. Learn how to spell. If things remain as they are, everyone is bound to consider you to be the ignorant lame-brained cult member you are.

2. Revert your attacks on Van Tucky on the talk pages. You come off as a vicious, vile psychopath. If you ever set your cult defending ass in a court of law, the jury would see through your charade in heartbeat.

3. Stop playing good cop- bad cop with your fucking retarded Dahn hack Forestgarden

4. Accept all Korean language sources you stupid bitch!! How dare you try to stifle and censor articles in the name of your fucked up cult. Your Forestgarden bitch believes its within Wiki policy to include Korean language articles when reporting on favorable aspects of your bitch master. Why don't you include all the other more negative portrayals in the Korean language. Also, who said this Itsahappyday fuckhead deserves to translate any Korean? This should all be disputed, you fucking racist, neo-nazi reject?

5. Stop using the word cynical to describe your """"enemies."""" You come off even more retarded than your Ilchee bitch master. Your philosophical maturity is less than that of a first grader. The world is """"cynical."""" Those who don't believe in Dahn are """"cynical."""" I can't wait until South Park makes an episode about your bitch cult. 

6. Are you fucking insane? Korea is the center of the universe? Korea as a cultural hub? Korea the place where the next messiah appears? You Dahn people never cease to amaze when it comes to your thought processes. Korea is not what your Ilchee bitch believes it to be. Think about it retard- the fucking nation of Palau has more of a right to talk about religious heritage than the fucking hermit kingdom. How can you be so retarded, that you choose a Korean cult? If you chose a Chinese or Indian one, at least it would show you have some portion of a brain. Coming to Korea and joining a Korean cult with Korea-centric views is more retarded than travelling to Antartica in search of good coffee while visiting Columbia in search of ice and snow.

7. One more time: the philosophical underpinnings of your shit cult are so flimsy I must question your intelligence.

8. Nicola Cola...what kind of bitch ass name is that? what is wrong with you?

And you wonder why you need to join a fucked up cult to find friendship and loving. Dumb fuck!!!!!!""",1,1,1,0,1,1
27676,286807757416,"FUCK THE CRIMINAL PARTY OF CHINA ALSO KNOWN AS CPC

AND FUCK YOU, STUPID BASTARD....YOU FOREIGNERS SUCK DICK. WHAT HAS CHINA DEVELOPED IN MODERN TIMES? SQUAT. SO SHOVE IT ASSHOLE, YOU KNOW AMERICA COULD KICK YOUR CPC'S ASS ANYDAY, IN ADDITION TO N KOREA, RUSSIA AND VIETNAM. THROW IN IRAN TOO. IF WE WANTED, WE COULD TAKE ALL OF YOU ON, PIECE OF DOG SHIT. OH WAIT, I FORGOT, YOU EAT DOG",1,0,1,0,1,1
27707,287199125654,"NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGG 

NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER",1,0,1,0,1,1
