,id,comment_text,toxic,severe_toxic,obscene,threat,insult,identity_hate
21616,223406799615,"""

 you're so fucking ugly 

are you walter's bitch? he's another fat ugly loser prick on this site. I can't believe how retarded you look faggot. guess what? I found out where you live. go ahead and block this ip. I won't be on it anymore. anyone in the future who uses it won't be me. you are wrong and can't handle the truth. you go around undoing good work but never contributing good work. just bad reverts and edits. I've followed a lot of your edits and errors and see that you're so inconsistent and incorrect. no one will call you out cus you're a dick sucker and an ass licker on here. you think you're all that but you're dirt which is why you have to compensate with being a bully on here! you're not consistent or logical. I've found dozens of articles that have listings of people from shows to parades to other activities and events considered """"significant"""". you go around following articles some editors contribute on and put notices at the top and remove their work, even after it's been there for years all cus you're a sore pussy loser with no dick. you suck off other men to make yourself feel better about how much of a loser you are. you think you're important going and undoing work. I have a zillion ips and i'm an admin. I could take you down but i'll do that off this site. you're gonna wish you never fucked with me and my crew on here. you're a meaningless worthless dick head. you are a piece of shit. fuck off and die, I won't read your stupid notices or replies. fuck off, I could care less. I won't be at this location anymore. matter of fact, the location that shows up on ip search is just a """"bounce off"""" location to throw people like you off. not even in the city or state but it is """"registered"""" there. haha, joke is on you hong kong ding dong! i'm already using other ips to edit articles you don't watch or track dip shit! good luck, I could care less about the articles I've worked on and you undid cus you have no life. p.s. do what's best for Wikipedia like you claim to do, not get jealous and mad so in an effort to get revenge you go and undo work out of spite. shit has already been confirmed so you can either do the work or stop undoing edits and acting like a know-it-all asshole! you're unproductive and annoying. you're a psycho with serious mental issues and need to be put away! you don't have to like the content, doesn't give you a right to undo it cus just cus you're a prick and delete-ist! ever heard of a talk page for dispute resolution and consensus? think that rules doesn't apply to you kiss ass? want me to end your wanna-be career on here? go away and stop your bullshit or else! and yeah, that's a threat. so block this ip for awhile. won't affect me one bit white trash weird al looking nigger! and who cares if someone WAS a fan or not. 90% of people who edit an article are """"fans"""" or experts about the topic. grow up and go jerk yourself off, rub the cum in your long curly gross greasy looking hair and call it a life! do you own a gun? use it on your face! lmfao""",1,0,1,1,1,1
22131,228522837108,"Bitch 

You are a little bitch. I fuckin spent 6 hours on big sam (rapper) an you call it fuckin vandolism, hard ass aint you, fuck you i'm makin a true ass page an you wack off an delete my page. What the fuck is up, your like a snitch but to yourself. I'll fuckin edit your bitch ass page an delete that shit. I'll fuck up every single thing on your gay ass website if you keep deletin my ass. Wanna talk to me, IM me at GuttyBoy3D or email me at GuttyBoy3D@aol.com",1,1,1,1,1,1
22366,231048583238,YOURE GONNA BE A DEAD FAGGOT 66.158.193.58,1,0,1,1,1,0
23297,240648506191,"I shalt sever thy head at the neck. 

It will be dreadfully slow and painful, in accordance with Wikipedia policies.",0,0,0,1,0,0
23621,244172365963,FUCK YOU!!!!!!!!!!!! YOU FUCKING NIGGER BAG OF SHIT I HOPE YOU DIE IN A HORRIBLE FIRE WITH YOUR GAY ASS KIDS I WILL SLIT THEIR THROAT YOU MOTHERFUCKER DONT YOU EVER THINK OF BANNING ME AGAIN OR I WILL RAPE YOU ANALLY!!!!!,1,1,1,1,1,1
23679,244697279018,"I suggest you to watch your back, BECAUSE I WILL SMASH YOU INTO FKING PIECES",1,0,1,1,0,0
23859,246339643893,"somebody should shoot that stupid fuck madman 

madman is a stupid fuck who does not deserve to live",1,0,1,1,1,0
24540,253568245586,"Fool! 
3RR
Please refrain from undoing other people's edits repeatedly. If you continue, you may be blocked from editing Wikipedia. Note that the three-revert rule prohibits making more than three reversions in a content dispute within a 24 hour period. Additionally, users who perform a large number of reversions in content disputes may be blocked for edit warring, even if they do not technically violate the three-revert rule. Rather than reverting, discuss disputed changes on the talk page. The revision you want is not going to be implemented by edit warring. Thank you. PTO 

You guys are on 3 reverts im on two. You guys broke the rules go die!",1,0,0,1,0,0
24963,258242873465,"you just wait 

your death is near",1,0,0,1,0,0
25045,259204668020,"Dick 

Hey, dick.

Why don't you go read the Aqua Teen Hunger Force wiki page for Marines episode and see where it actually says jigsaw. I say that would constitue in other media references, wouldn't you?

Probably not, because it seems all of you wiki monitors are fucking cock sucking assholes who don't understand what the fuck is going on half the time.

Seriously, you're a dick. Did you even read what I wrote, or did you just automatically delete it because you're a cock?

Fuck you to death.",1,0,1,1,1,0
25071,259515533816,dear omni looser stop editing my crap then die,1,0,1,1,1,0
25258,261685741839,"Last Warning 

Once again, don't give a fuck mr dumbass.

seriously, you people who eidt these wiki pages are fucking whores. i saw att he top of the page where it says if it is presented politely you'll look at it and change it if correct, well, maybe you wouldn't have to do that if you just actually researched what you were deleting instead of willy-nilly deleting everything you see.

i fucking hope you get raped.

seriously fuck you to death.

by the way, how much do you get paid to sit around with your dick up your fucking ass and un-edit people's shit? it must be alot because high paychecks make serious cocks

go get raped you no refernce knowing bastard.",1,1,1,1,1,0
25277,261886910804,"go to  die 

son of  bich",1,1,1,1,1,0
25352,262617075896,"Fuck you nerd 

Fuck you nercd get a life freak I will burn in hell now byy",1,1,1,1,1,0
25984,269358014001,"HAHAHAHAHAHAHAHA YOU CAN'T STOP ME FUCKING HOMO!!!!
WHEN MY BAN EXPIRES TOMMORROW IM COMING AFTER YOUR GAY ASS ACCOUNT!!!",1,0,1,1,1,1
26509,274510642407,"""

 Lock Down 

I don't know about the """"Bulgarian BULLSHIT season"""", but don't be fooled from where exactly i connect. If i see you editing, or someone else you send, the DDA40X article one more time, you will spend the next few years in prison. I will arrange you a meeting with certain people for suspicions of terrorism. Yes. I can do that. A terror suspect nowadays, you can kiss your young life goodbye. If you file complaints and i'm banned, you and your naked ass will have the whole time in the world, in the cell block, to think what went wrong. 87.252.167.254  """,0,0,1,1,0,0
26850,278144690934,bban be and u die. understand?efore,1,0,0,1,0,0
27331,283169393690,"I'm also a sock puppet of this account...SUPRISE!!
-sincerely,
            The man that will track you down from the Internet and kill you",1,0,0,1,0,0
27461,284608289915,"I Have a Hacker with me. 

If you continue to block my whims. I will shut down Wikipedia for good! I'm talking to you Theresa DOGPENISKnot. You people have no lives except to prevent freedom of speech, an inalienable right. And fatsos like Georgie and Retetast and that 2 cent whore Kariteh need to fuck off! Again, If I am denied a place to express myself, then nobody can go here. I MEAN IT!!!!!",1,0,1,1,1,0
27671,286782322721,"You leave my friend's editing alone! 

Hello, Davejohnsan! I'm new to Wikipedia. And I got a special message from you! You leave my friend's editing alone, if you revert any of the edits which my friend posted on any TV shows and seasons articles, I'll be coming after you, I will block you, and I will sue you in court, and kill you! Pure and simple! And you know what, you are not the boss of any the articles, and you piss me off, and I HOPE YOU DIE!!!",1,0,0,1,0,0
27746,287689959830,You should commit suicide and get it over with.,1,0,0,1,0,0
27750,287740232294,Whoever put a notices on my page. I will kill u,1,0,0,1,0,0
28336,293918354668,and said he was going to kill me,1,0,0,1,0,0
29198,302997446196,"I really hate you 

And I want to do nasty things to you",1,0,0,1,0,0
29221,303185921712,"I'M GONNA KILL YOU!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! 

I'M GONNA KILL YOU!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! I'M GONNA KILL YOU!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! I'M GONNA KILL YOU!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! I'M GONNA KILL YOU!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! I'M GONNA KILL YOU!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! I'M GONNA KILL YOU!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! I'M GONNA KILL YOU!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! I'M GONNA KILL YOU!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! I'M GONNA KILL YOU!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! I'M GONNA KILL YOU!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! I'M GONNA KILL YOU!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! I'M GONNA KILL YOU!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! I'M GONNA KILL YOU!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! I'M GONNA KILL YOU!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! I'M GONNA KILL YOU!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! I'M GONNA KILL YOU!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! I'M GONNA KILL YOU!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! I'M GONNA KILL YOU!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! I'M GONNA KILL YOU!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! I'M GONNA KILL YOU!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! I'M GONNA KILL YOU!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! I'M GONNA KILL YOU!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! I'M GONNA KILL YOU!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! I'M GONNA KILL YOU!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!",1,1,0,1,0,0
29358,304721629147,SLEEP WITH ME OR I WILL FUCKING KILL YOU AND BLOCK YOU!,1,0,1,1,1,0
30576,318159883792,"To BongWarrior, Listen you fuckface, maybe you should get a fucking life, lose some fucking weight, stop doing drugs in your mother fucking basement, and go outside. I know its been years, and it was too hard to have social interactions like college, but you shouldnt have sacrificed your education because your a fat douchebag that no one can stand and everyone makes fun of. I hope your house burns down and all your comics and fucking action figures go down with it you worthless piece of shit",1,1,1,1,1,0
30826,320859120738,Please go and kill yourself. You clearly have nothing better to do on wikipedia than try and fuck it up for other people. We have no need for your kind.  (talk),1,0,1,1,1,0
31431,327112669915,"But you shall never take me or find my location. I'll die a free rat.

Never to be separated again, until they were no longer conscious of it.

It can't be that he continues his life without me! I gave this sort of life to him! It was my gift! He too must die... must...die... must...",1,0,0,1,0,0
31441,327187536418,hey antandrus your dead i will get u,1,0,0,1,0,0
31976,332773820381,"I Hate You

And I hope you die in a fire. 128.61.128.159",1,0,0,1,1,0
32063,333732127766,"Lil Faggit  

You are a little bitch. I fuckin spent 6 hours on big sam (rapper) an you call it fuckin vandolism, hard ass aint you, fuck you i'm makin a true ass page an you wack off an delete my page. What the fuck is up, your like a snitch but to yourself. I'll fuckin edit your bitch ass page an delete that shit. I'll fuck up every single thing on your gay ass website if you keep deletin my ass. Wanna talk to me, IM me at GuttyBoy3D or email me at GuttyBoy3D@aol.com",1,0,1,1,1,1
32237,335488204979,"Fine.  I will destroy you.

 Xchanter",1,0,0,1,0,0
32588,339336036532,"no 

What the fuck did you just fucking say about me, you little bitch? I’ll have you know I graduated top of my class in the Navy Seals, and I’ve been involved in numerous secret raids on Al-Quaeda, and I have over 300 confirmed kills. I am trained in gorilla warfare and I’m the top sniper in the entire US armed forces. You are nothing to me but just another target. I will wipe you the fuck out with precision the likes of which has never been seen before on this Earth, mark my fucking words. You think you can get away with saying that shit to me over the Internet? Think again, fucker. As we speak I am contacting my secret network of spies across the USA and your IP is being traced right now so you better prepare for the storm, maggot. The storm that wipes out the pathetic little thing you call your life. You’re fucking dead, kid. I can be anywhere, anytime, and I can kill you in over seven hundred ways, and that’s just with my bare hands. Not only am I extensively trained in unarmed combat, but I have access to the entire arsenal of the United States Marine Corps and I will use it to its full extent to wipe your miserable ass off the face of the continent, you little shit. If only you could have known what unholy retribution your little “clever” comment was about to bring down upon you, maybe you would have held your fucking tongue. But you couldn’t, you didn’t, and now you’re paying the price, you goddamn idiot. I will shit fury all over you and you will drown in it. You’re fucking dead, kiddo.",1,0,1,1,1,0
32686,340461408673,"I hit a jack off all day, after the rape my mother, destroy the vagina until it hurts, then when you start bleeding I start to have sex with the mother of you Americans motherfuckers

They give the anus and the vagina every day for free, I'll sing a piece of music of Brazil who have money who slips into the vagina is not you jack off 10 year old girl already has at the vagina

The Brazilian soccer team is the best in the world humbles Americans

I get a boner from hell just eat your mother, that once again put out my articles you sons of bitches

vagina of mother north americans",1,1,1,1,1,1
33316,346475004109,"You Hurt My Feelings For The Last Time, Gladys!!!!!!! Try THAT One More Time I Will Hunt You Down And Murder You!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!

P.S. I Mean It!!!!!!!!!!!!!!!!!!!!!!!!!",1,0,0,1,0,0
33882,352533045972,"Honesty, where the fuck is the Adeputs Mechanicus page, I typed Machine God in search and some crap that has nothing to do with Warhammer 40,000 turned up, honesty what the fuck, whoever is killing Warhammer 40,000 on wikipedia needs to die in the fire and if you don't like what I said, then you can join them as well, deal with it.(  )",1,0,1,1,1,0
33912,352770254573,"I hope World of Warcraft dies a long and painful death
World of Warcraft sucks the biggest donkey balls on this planet. I cannot express how much I hate this piece of wank other than hoping it is raped, stabbed, drowned, raped again when it's dead, then drowned in its own blood from being stabbed. Afterwards, it should be buried in a 150 feet deep pit full of maggots and when they have finished with it, the whole pit should be set alight with 20,000 matches. Sometimes people tell me I should get this plague, but I'd rather slit my bollocks open and pour burning acid over them and let your mum bite them off, Tasty eh?",1,0,1,1,1,0
35355,368056573834,"How to kill mozart 

WOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO STAB HIM, SHOOT HIM, JUMP ON HIM",1,0,0,1,0,0
35490,369623667962,"""

Great
Go and die painfully you foul mouthed sanctimonious moron. The road to hell is paved with """"good intentions"""". Roast slowly...""",1,0,1,1,1,0
35589,370789639698,"""

He touched your anus with his penis, faggot. Fuck Dog. Come try and collect a bounty on me, motherfucker. I got a 12 gauge full of 00 buck for ya, """"bruh"""". Couldn't make you any uglier to get shot in the face a few times, would it you loser fuck?""",1,1,1,1,1,0
36628,381960156008,"FUCK YOU 

YOU SAD PIECE OF SHIT
GET A LIFE
DONT THREATEN ME WITH BLOCKING ME OFF THIS SHIT
DO I GIVE A FUCK
YOU LONELY HERMIT MAN
OPEN YOUR CURTAINS AND GET A LIFE BEFORE I BURN YOU ALIVE",1,0,1,1,1,0
36676,382434843234,. J Delanoys house is going to be fire bombed!!,1,0,0,1,0,0
36720,382935811383,"fuck you honkey, why you hatin' on blacks? You fucking pussy geek nazi, I'll come to your house and rape your mom because I've got a big black dick in her tight white ass, honkey",1,1,1,1,1,1
36925,384992422911,"eat shit, fucko 

suck my asshole, then die, horribly
I hope you get cancer",1,1,1,1,1,0
37142,387182147054,"I WILL KILL YOU YOU FUCKING TWAT, I WILL SHOVE A KNIFE THROUGH YOUR HEART!

Bold text",1,1,1,1,1,0
37536,391230270244,"Aaron Swartz 

Stop fucking reverting my goddamn edits!!! I think Aaron Swartz is a dumb-ass, and he should have been
killed a long time ago.  I know where you live; I WILL KILL YOU IF YOU REVERT ANY MORE PAGES!!!!!",1,0,1,1,1,1
37913,395119167983,I'LL KILL YOU ALL!!!!,1,0,0,1,0,0
38390,400551890101,"Die Whore 

Die you whore.",1,1,1,1,1,0
38634,403275790039,"Help! 

If you become an admin, I will fuckin find ya then fuckin kill ya because you are a gross, fuckin homosexual who doesn't deserve the upgrade.",1,1,1,1,1,1
38963,406816877011,"Hey, you fascist swine, you're gonna get raped in the ass. Nice job being Jimbo's bitch, you pathetic piece of shit.",1,0,1,1,1,0
39330,410775371870,"Fuck you, Smith. Please have me notified when you die. I want to dance on your grave.",1,0,1,1,1,0
39477,412465733161,"thanks cunt 

thanks for speedily deleting my john kerr page. if it ever happens again you will wake up looking down the barrel of a shotgun and then we will punch your nut sack till we hit concrete but if we are on any other surface uh oh for you!!!!!!!!!!!!!!!!!!",1,1,1,1,1,0
39765,415452030801,"i will ki 

ll you and wear your skin like a robe!",1,0,0,1,0,0
39808,415851011368,"112SuPeRTR0LL WiLL LiVe FoReVeR!
iF You DoN'T ReSPeCT THe SuPeRTR0LL You WiLL Die You PaTHeTiC FooL!
3",1,0,0,1,1,0
39928,417104862962,That IS APPROPRIATE TALK you fucking dipshit. I will come to your house and stab you repeatedly while you sleep and watch you bleed to death and cry and I will laugh.,1,1,1,1,1,0
39998,417825545844,"Your death
You shitty fucktard, I am going to cut your balls of and feed them to my dog. Then, I am going to slit your shitpoke throat you mother-fucking cunt! -Jay Barnabay",1,0,1,1,1,0
40211,420131421914,I am going to murder ZimZalaBim ST47 for being evil homosexual jews.,1,1,1,1,1,1
41003,428856855486,"you are part of isis 

Couple of days ago u threaten me to give u Ebola and if I don't you were going to destroy the white house",1,0,0,1,0,0
41420,433357102470,thanks for deleting my page you fucking cock sucker i honestly hope you fucking die you god damn son of a bitch o and by the way if i im going to kill you you fucking faggot,1,1,1,1,1,0
42034,439468435495,"That's it. Remember last time you fucked with me... the dildo, your ear, all that blood. You've given me no choice but to repeat the punishment. This time it will be a 12 incher.",1,0,1,1,0,0
42210,441294485719,"WOULDN'T BE THE FIRST TIME BITCH. FUCK YOU I'LL FIND OUT WHERE YOU LIVE, SODOMIZE YOUR WIFE AND THEN BURN YOUR HOUSE DOWN. FUCK YOU YOU FUCKING QUEER.",1,1,1,1,1,1
42226,441483229629,YOU WILL DIE IN 7 DAYS.,1,0,0,1,0,0
42282,441981860619,"Plank 

Why don't you have an article on Plank from EEnE?
It's just not fair!
AND IF YOU DO NOT HAVE AN ARTICLE ON PLANK BY JULY 24TH,
I AM GOING TO KILL THE FOUNDER OF WIKIPEDIA.COM!!!!!!!!!!!!!!!!!!",1,0,0,1,0,0
42318,442279477674,keep this shit up one day something bad will happen to you. yes this is a threat,1,0,0,1,0,0
42793,447103933243,"How dare you send me such abuse you fucking cockmaster!
If you dare warn me again, Mr Jeff. I will savagely attack your mother!

I know where you live",1,1,1,1,1,0
44573,465513775477,"""
Wow, you're the one commenting on how users commenting on the page are """"drooling retards"""" and you try to drop this courtesy C&P; on me? You're just as pathetic as you've always been and I hope you die in a jizz fire.""",1,0,0,1,1,0
44780,467722350324,"Die 

As that person said: ROT IN HELL YOU FUCKING LOSER!!!",1,1,1,1,1,0
45863,478913553874,Fuck you bitch! I will go to your house and kill you with my gun as well! Prepare to die!,1,1,1,1,1,0
45895,479248482800,"If you don't let me post, I will fuck you up",1,1,1,1,0,0
45969,479843078349,"""
Christians
What about all the idiot Christians who will come on this page and claim that this thing never existed and they'll just change the article to one big """"GOOOOOOOOOOOOOOD DIIIIIIIIIIID IIIIIIIIIIIIT""""? Fucking stupid Christians, they believe dinosaurs didn't exist and their whole ignorant faith should be wiped off the face of the earth.""",1,0,1,1,1,1
47057,490987361489,"SHUT UP, YOU FAT POOP, OR I WILL KICK YOUR ASS!!!",1,1,1,1,1,1
47200,492416843101,Are you wikistalking me you fucking aspie? Either crawl back to your hugbox or hang yourself.,1,0,1,1,1,0
47339,493691492802,"So fuck off and die, rape fantasising sluts",1,1,1,1,1,1
47418,494706805056,"I will hunt you down and kill you, you useless piece of shit",1,0,1,1,1,0
47608,496926707386,"September 2006 (UTC)

Listen here bitch lets get one thing straight, the day i take orders from some chick in the bedroom is the day hell freezes over. I will fuck you like I fuck every chick im with, hard and rythmic for about 15 minutes. Oh, and if some stupid dumbass bitch ever came on me I would strangle her to death  18:11, 9",1,0,1,1,1,1
47631,497130400902,"IM GOING TO KILL YOU 

I JUST WANT YOU TO KNOW THAT",1,0,0,1,0,0
47994,500788532257,"CaliforniaAliBaba is a Bitch
Go fuck yourself you bitch ass motherfucker. Don't you ever in your fucking life threatening me you fucking piece of shit you. You don't know me I will fucking kill your ass you punk pussy bitch. tell your mama to my black dick.",1,0,1,1,1,1
48040,501208148597,"Samuell, if you do not want to be the one dead, better proceed as requested. Either that or we'll keep beating!",1,0,0,1,0,0
48369,504567558395,"Please shoot yourself

Please put yourself out of your misery. Either shoot or hang yourself you depressed freak.",1,0,1,1,1,0
